method,idx,base_idx,crop_id,path,sample_id,dataset,image_name,noise_seed,clean_sha256,noisy_sha256,sigma,noisy_mse,noisy_psnr,noisy_ssim,recon_mse,recon_psnr,recon_ssim,lambda_mean,lambda_std,lambda_min,lambda_max,lambda_p01,lambda_median,lambda_p99,lambda_lower_saturation_fraction,lambda_upper_saturation_fraction
U-Tikhonov T16/CG32,0,0,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0801.png,div2k/0801.png/sigma_0.050,div2k,0801.png,20000,9ca598cce3296c3968a2f8f7685477f637dbdbbb9d4efb1cd418ca185bd31eef,23816f670e12ef763ffa26e17d479c22563b12b91b944922e6e872ff0e91ddd9,0.05000000074505806,0.002490886254236102,26.036462783813477,0.8823994398117065,0.0013512191362679005,28.6927433013916,0.9308987259864807,0.6394615173339844,1.1668463945388794,0.006014535669237375,32.281497955322266,0.030233807861804962,0.3053988516330719,5.089405536651611,0.5316925048828125,0.0
U-Tikhonov T16/CG32,1,1,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0802.png,div2k/0802.png/sigma_0.050,div2k,0802.png,20001,3177c80331fb32ceee70ac3ef64d2e56a1bce05ea8a9c0b664e2592552554742,d7445e9bbede99adf4b19b227f2355615e482ee7cff23a13638b786e6b30c394,0.05000000074505806,0.002405831590294838,26.187347412109375,0.9328572154045105,0.0008765417151153088,30.572277069091797,0.9753933548927307,0.7380131483078003,1.8066998720169067,0.004323543980717659,33.242332458496094,0.030682511627674103,0.31526482105255127,7.8944525718688965,0.5204620361328125,0.00018310546875
U-Tikhonov T16/CG32,2,2,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0803.png,div2k/0803.png/sigma_0.050,div2k,0803.png,20002,671a4205d217354c075117f716a83d9a5ef2b4c921475de333f15ac8882c9356,b5a7166a3bd623d88ad5e32920e020aa9881a7f9602b957908661d9ad5911f05,0.05000000074505806,0.002532033249735832,25.965307235717773,0.7820858955383301,0.0005474835634231567,32.61628723144531,0.9581142663955688,1.5506463050842285,1.8689112663269043,0.0019354040268808603,30.830608367919922,0.026275286450982094,0.9979928731918335,8.904650688171387,0.2176055908203125,0.0
U-Tikhonov T16/CG32,3,3,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0804.png,div2k/0804.png/sigma_0.050,div2k,0804.png,20003,f95563d4b6e58b102c165eeec7f7e1ba2608e12c3a331510949f0cce842149ea,8156d77cd656fb19dfebf51512b4d5696d40aeafb0bde5085e54bd36695252c2,0.05000000074505806,0.00246782717294991,26.076852798461914,0.8910704851150513,0.0011371325235813856,29.4418888092041,0.9506874084472656,1.179013729095459,2.922041893005371,0.0023829687852412462,33.28067398071289,0.01902361772954464,0.3348706364631653,15.425317764282227,0.49859619140625,0.0003662109375
U-Tikhonov T16/CG32,4,4,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0805.png,div2k/0805.png/sigma_0.050,div2k,0805.png,20004,bac34b49da4033070da28c152ece5c527c7274eafed4e320f3e7258274a93177,d733ca341fa83d639b60a0d5d843dcd82077f7873c9129c0080f5cd10352a039,0.05000000074505806,0.002380685182288289,26.232982635498047,0.8473595976829529,0.001081978203728795,29.657814025878906,0.9177060127258301,0.985541582107544,1.7056609392166138,0.00585950817912817,33.27927017211914,0.04616018757224083,0.5349242687225342,7.71535062789917,0.3363494873046875,0.000244140625
U-Tikhonov T16/CG32,5,5,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0806.png,div2k/0806.png/sigma_0.050,div2k,0806.png,20005,befc31ea0c7663db0351a7238adfea3153639f5dfa13cb7cacfd757a46539d49,f1db7de87fc069e24df1302f21e8934d1fe35cda4374b9a2915d579081ffa22f,0.05000000074505806,0.002493798965588212,26.031387329101562,0.7556111812591553,0.0006843146402388811,31.647441864013672,0.9425156712532043,2.4610235691070557,3.2226200103759766,0.006187458522617817,33.28131103515625,0.049549322575330734,1.3457566499710083,15.17261791229248,0.187286376953125,0.0006256103515625
U-Tikhonov T16/CG32,6,6,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0807.png,div2k/0807.png/sigma_0.050,div2k,0807.png,20006,1e941eaeed69e78250491fe2c5b2f458f2f36301b8aa701227bd408f852fa572,1472dc7dc1cc2319794d51c25542091f03a175962d768447565a84affad77cfd,0.05000000074505806,0.002496341709047556,26.026958465576172,0.8193234205245972,0.0013974595349282026,28.546607971191406,0.9111340045928955,1.7742044925689697,3.1750614643096924,0.01160426065325737,33.272064208984375,0.050068918615579605,0.5803267359733582,16.430788040161133,0.345947265625,0.0002899169921875
U-Tikhonov T16/CG32,7,7,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0808.png,div2k/0808.png/sigma_0.050,div2k,0808.png,20007,9666b1dba93f470d95570471f38f195acafae585deefb8498b5ebb625df94e78,d66335dc80e7b4534f5e2fb398b20473ab46ef15dfb587f54f4af7a3bb09f04b,0.05000000074505806,0.002448369050398469,26.111230850219727,0.619567334651947,0.0006018634885549545,32.205020904541016,0.9536662101745605,7.386811256408691,8.547871589660645,0.0018929882207885385,33.281341552734375,0.03025035560131073,4.57840633392334,33.28123092651367,0.188446044921875,0.0273590087890625
U-Tikhonov T16/CG32,8,8,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0809.png,div2k/0809.png/sigma_0.050,div2k,0809.png,20008,f57d7f591d2770efb0162e925acaaef8e4ce467e58b7a54d53de058959be9978,8903d3b02e67898ce2ed33bc80a2e01b939b43396cb49d7dd57604d18f78a597,0.05000000074505806,0.002490770537406206,26.036663055419922,0.8125088214874268,0.0009783855639398098,30.094900131225586,0.896713137626648,0.9226521253585815,1.361128807067871,0.009330764412879944,29.355833053588867,0.05878022313117981,0.4490920305252075,6.579955577850342,0.3810882568359375,0.0
U-Tikhonov T16/CG32,9,9,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0810.png,div2k/0810.png/sigma_0.050,div2k,0810.png,20009,50cf8d799292c4a6f6c23b4a8f1d0c08015da9c6e74d9109a31efdb1eb5d9df3,dcf29b2f5a250c88dd457f9bb2447b76c18db7a9927223d0768af7ff6648da6b,0.05000000074505806,0.002494839718565345,26.02957534790039,0.753049373626709,0.0008383665699511766,30.76565933227539,0.9208012819290161,1.6328024864196777,2.0011794567108154,0.012559853494167328,30.977619171142578,0.06412426382303238,0.9125820994377136,8.740368843078613,0.248321533203125,0.0
U-Tikhonov T16/CG32,10,10,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0811.png,div2k/0811.png/sigma_0.050,div2k,0811.png,20010,ceab700e5944238d72f4ec94852a5ee6b9c353c54281c96ee7c6e9b9f2a16308,f3793a053731a43e46584eff4ba09ac27005d714369da0431660236cc1f7603d,0.05000000074505806,0.0023965993896126747,26.204044342041016,0.7875660061836243,0.0010500727221369743,29.78780746459961,0.8878679275512695,2.4360737800598145,5.117673397064209,0.009706609882414341,33.281341552734375,0.05836375802755356,0.6522155404090881,32.58345031738281,0.2964935302734375,0.0090789794921875
U-Tikhonov T16/CG32,11,11,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0812.png,div2k/0812.png/sigma_0.050,div2k,0812.png,20011,5f26939fc07611061a96f2a386a77ffd9251b83abf26ac7ecb5a44dcae97187b,919cc1a5d8a61b4c91c622ef576f74f9f44f8fb13fda2e0dfc41f0b357ad5295,0.05000000074505806,0.0024693645536899567,26.07415008544922,0.7905488014221191,0.0009574510622769594,30.18883514404297,0.9473651051521301,3.9900801181793213,7.572620391845703,0.0016081250505521894,33.281341552734375,0.018676327541470528,0.6685543060302734,33.281211853027344,0.3411712646484375,0.0203704833984375
U-Tikhonov T16/CG32,12,12,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0813.png,div2k/0813.png/sigma_0.050,div2k,0813.png,20012,c34023db0a8b05fd8269a4d5afeb83670d5b08e7bce8d6c8cfe221a95b0e0b2f,09da1827ff8433374734cdb652e7754e505be3746d2bd8f568a47a328f217e48,0.05000000074505806,0.0023902326356619596,26.215599060058594,0.78742915391922,0.0008413814357481897,30.750072479248047,0.9494412541389465,2.9627952575683594,5.114832401275635,0.004287672229111195,33.281341552734375,0.02789696864783764,0.8903478384017944,26.272558212280273,0.3087005615234375,0.0031280517578125
U-Tikhonov T16/CG32,13,13,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0814.png,div2k/0814.png/sigma_0.050,div2k,0814.png,20013,9f544177fb7f24fc86ba1b0d9b9d0e664f093ce144600099ca215fbf1a3e3c25,5f24b789d2ca6124203a1a40f9b48b68594a011b101d6af1d89f4192185d3880,0.05000000074505806,0.0025069008115679026,26.008628845214844,0.5397735834121704,0.00048086518654599786,33.17976760864258,0.9645159244537354,17.47271156311035,14.776435852050781,0.006662431173026562,33.281341552734375,0.03147624060511589,17.85306167602539,33.281341552734375,0.1927642822265625,0.360443115234375
U-Tikhonov T16/CG32,14,14,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0815.png,div2k/0815.png/sigma_0.050,div2k,0815.png,20014,d8f2b2b3496e52c1ec43e3c5e28732516b24990b8a2361d1876240ad562db395,4bc908074575a440446f8cf3cf4b30d18b358574fd90c38c20b3cb36ffacc0a7,0.05000000074505806,0.0024913474917411804,26.035659790039062,0.8415508270263672,0.0008770385757088661,30.569812774658203,0.9420769810676575,0.8437432050704956,1.240443229675293,0.0038447948172688484,28.20006561279297,0.03154423460364342,0.46450433135032654,6.086669921875,0.3880462646484375,0.0
U-Tikhonov T16/CG32,15,15,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0816.png,div2k/0816.png/sigma_0.050,div2k,0816.png,20015,f457e7c932a8730df29263aaf8e3c3a2e54e7e68e543a34cdbc085f7c21edf50,26270b5dfe84c0e73a8ff05bef9d9a014fb181dc56a27ac120957e965c51768f,0.05000000074505806,0.002437438815832138,26.130664825439453,0.7617701888084412,0.0007093558087944984,31.49135971069336,0.936210036277771,2.9723377227783203,4.923330783843994,0.005491394083946943,33.273101806640625,0.04967798292636871,0.875564455986023,25.1840763092041,0.25982666015625,0.00048828125
U-Tikhonov T16/CG32,16,16,0,/Users/kyrillguba/Documents/Data Analytics MSc/Thesis/Python/First Try/data/DIV2K/DIV2K_valid_HR/0817.png,div2k/0817.png/sigma_0.050,div2k,0817.png,20016,b14c93dc0fd3fb833a2c04431c6af818313c8c6f744eb433dd1817a932b015cf,b801fc201be5316a38d52e45e3242185be6cfea63e2a2d06ec988398e7d15831,0.05000000074505806,0.0024598061572760344,26.090991973876953,0.7724976539611816,0.0008751631830818951,30.57910919189453,0.9373650550842285,4.5521016120910645,8.625086784362793,0.004662796854972839,33.281341552734375,0.035278432071208954,0.5798711776733398,33.271484375,0.371734619140625,0.0241851806640625
